source,state,year,county_fips,expected_records,fetched_records,retained_records,duplicate_records,invalid_date_count,invalid_geography_count,observed_min_date,observed_max_date,request_complete,coverage_valid,failure_reasons,source_url,source_checksum,unresolvable_geography_count,unresolvable_date_count
WI_COMMUNITY_MAPS,55,2017,55127,2181,2181,2181,0,0,0,2017-01-01,2017-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2017,55129,390,390,390,0,0,0,2017-01-03,2017-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2017,55131,3547,3547,3547,0,0,0,2017-01-01,2017-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2017,55133,8420,8420,8420,0,0,0,2017-01-01,2017-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2017,55135,1448,1448,1448,0,0,0,2017-01-01,2017-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2017,55137,662,662,662,0,0,0,2017-01-01,2017-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2017,55139,4218,4218,4218,0,0,0,2017-01-01,2017-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2017,55141,1301,1301,1301,0,0,0,2017-01-01,2017-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2018,55001,476,476,476,0,0,0,2018-01-01,2018-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2018,55003,316,316,316,0,0,0,2018-01-01,2018-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2018,55005,873,873,873,0,0,0,2018-01-02,2018-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2018,55007,362,362,362,0,0,0,2018-01-01,2018-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2018,55009,3986,3986,3986,0,0,0,2018-01-01,2018-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2018,55011,256,256,256,0,0,0,2018-01-02,2018-12-27,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2018,55013,308,308,308,0,0,0,2018-01-01,2018-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2018,55015,847,847,847,0,0,0,2018-01-01,2018-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2018,55017,1397,1397,1397,0,0,0,2018-01-01,2018-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2018,55019,631,631,631,0,0,0,2018-01-01,2018-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2018,55021,1504,1504,1504,0,0,0,2018-01-01,2018-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2018,55023,338,338,338,0,0,0,2018-01-01,2018-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2018,55025,12418,12418,12418,0,0,0,2018-01-01,2018-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2018,55027,1756,1756,1756,0,0,0,2018-01-01,2018-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2018,55029,873,873,873,0,0,0,2018-01-01,2018-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2018,55031,867,867,867,0,0,0,2018-01-01,2018-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2018,55033,812,812,812,0,0,0,2018-01-01,2018-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2018,55035,2899,2899,2899,0,0,0,2018-01-01,2018-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2018,55037,114,114,114,0,0,0,2018-01-08,2018-12-30,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2018,55039,2786,2786,2786,0,0,0,2018-01-01,2018-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2018,55041,203,203,203,0,0,0,2018-01-01,2018-12-30,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2018,55043,1326,1326,1326,0,0,0,2018-01-01,2018-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2018,55045,848,848,848,0,0,0,2018-01-01,2018-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2018,55047,454,454,454,0,0,0,2018-01-01,2018-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2018,55049,514,514,514,0,0,0,2018-01-01,2018-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2018,55051,84,84,84,0,0,0,2018-01-01,2018-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2018,55053,644,644,644,0,0,0,2018-01-02,2018-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2018,55055,1962,1962,1962,0,0,0,2018-01-01,2018-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2018,55057,889,889,889,0,0,0,2018-01-01,2018-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2018,55059,4266,4266,4266,0,0,0,2018-01-01,2018-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2018,55061,450,450,450,0,0,0,2018-01-01,2018-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2018,55063,3776,3776,3776,0,0,0,2018-01-01,2018-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2018,55065,597,597,597,0,0,0,2018-01-01,2018-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2018,55067,568,568,568,0,0,0,2018-01-01,2018-12-30,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2018,55069,852,852,852,0,0,0,2018-01-01,2018-12-30,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2018,55071,2189,2189,2189,0,0,0,2018-01-01,2018-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2018,55073,3352,3352,3352,0,0,0,2018-01-01,2018-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2018,55075,980,980,980,0,0,0,2018-01-01,2018-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2018,55077,423,423,423,0,0,0,2018-01-01,2018-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2018,55078,27,27,27,0,0,0,2018-01-15,2018-12-30,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2018,55079,28478,28478,28478,0,0,0,2018-01-01,2018-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2018,55081,1526,1526,1526,0,0,0,2018-01-01,2018-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2018,55083,866,866,866,0,0,0,2018-01-01,2018-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2018,55085,1007,1007,1007,0,0,0,2018-01-01,2018-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2018,55087,4344,4344,4344,0,0,0,2018-01-01,2018-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2018,55089,1846,1846,1846,0,0,0,2018-01-01,2018-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2018,55091,125,125,125,0,0,0,2018-01-01,2018-12-16,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2018,55093,589,589,589,0,0,0,2018-01-01,2018-12-30,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2018,55095,719,719,719,0,0,0,2018-01-01,2018-12-30,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2018,55097,1530,1530,1530,0,0,0,2018-01-01,2018-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2018,55099,205,205,205,0,0,0,2018-01-02,2018-12-30,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2018,55101,5356,5356,5356,0,0,0,2018-01-01,2018-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2018,55103,469,469,469,0,0,0,2018-01-01,2018-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2018,55105,4558,4558,4558,0,0,0,2018-01-01,2018-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2018,55107,229,229,229,0,0,0,2018-01-01,2018-12-30,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2018,55109,2436,2436,2436,0,0,0,2018-01-01,2018-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2018,55111,1978,1978,1978,0,0,0,2018-01-01,2018-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2018,55113,336,336,336,0,0,0,2018-01-02,2018-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2018,55115,1481,1481,1481,0,0,0,2018-01-01,2018-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2018,55117,2905,2905,2905,0,0,0,2018-01-01,2018-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2018,55119,445,445,445,0,0,0,2018-01-02,2018-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2018,55121,559,559,559,0,0,0,2018-01-01,2018-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2018,55123,955,955,955,0,0,0,2018-01-01,2018-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2018,55125,526,526,526,0,0,0,2018-01-01,2018-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2018,55127,2322,2322,2322,0,0,0,2018-01-01,2018-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2018,55129,386,386,386,0,0,0,2018-01-01,2018-12-29,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2018,55131,3680,3680,3680,0,0,0,2018-01-01,2018-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2018,55133,8589,8589,8589,0,0,0,2018-01-01,2018-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2018,55135,1361,1361,1361,0,0,0,2018-01-01,2018-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2018,55137,582,582,582,0,0,0,2018-01-01,2018-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2018,55139,4208,4208,4208,0,0,0,2018-01-01,2018-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2018,55141,1393,1393,1393,0,0,0,2018-01-01,2018-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2019,55001,436,436,436,0,0,0,2019-01-01,2019-12-30,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2019,55003,331,331,331,0,0,0,2019-01-01,2019-12-30,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2019,55005,761,761,761,0,0,0,2019-01-01,2019-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2019,55007,321,321,321,0,0,0,2019-01-02,2019-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2019,55009,4350,4350,4350,0,0,0,2019-01-01,2019-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2019,55011,251,251,251,0,0,0,2019-01-04,2019-12-30,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2019,55013,292,292,292,0,0,0,2019-01-01,2019-12-28,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2019,55015,850,850,850,0,0,0,2019-01-01,2019-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2019,55017,1412,1412,1412,0,0,0,2019-01-02,2019-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2019,55019,637,637,637,0,0,0,2019-01-02,2019-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2019,55021,1472,1472,1472,0,0,0,2019-01-01,2019-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2019,55023,321,321,321,0,0,0,2019-01-01,2019-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2019,55025,11892,11892,11892,0,0,0,2019-01-01,2019-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2019,55027,1722,1722,1722,0,0,0,2019-01-01,2019-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2019,55029,930,930,930,0,0,0,2019-01-01,2019-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2019,55031,960,960,960,0,0,0,2019-01-02,2019-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2019,55033,915,915,915,0,0,0,2019-01-01,2019-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2019,55035,3269,3269,3269,0,0,0,2019-01-01,2019-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2019,55037,95,95,95,0,0,0,2019-01-07,2019-12-24,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2019,55039,2775,2775,2775,0,0,0,2019-01-01,2019-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2019,55041,213,213,213,0,0,0,2019-01-03,2019-12-29,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2019,55043,1349,1349,1349,0,0,0,2019-01-01,2019-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2019,55045,901,901,901,0,0,0,2019-01-01,2019-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2019,55047,441,441,441,0,0,0,2019-01-02,2019-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2019,55049,566,566,566,0,0,0,2019-01-01,2019-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2019,55051,112,112,112,0,0,0,2019-01-07,2019-12-27,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2019,55053,611,611,611,0,0,0,2019-01-04,2019-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2019,55055,1901,1901,1901,0,0,0,2019-01-01,2019-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2019,55057,865,865,865,0,0,0,2019-01-01,2019-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2019,55059,4474,4474,4474,0,0,0,2019-01-01,2019-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2019,55061,439,439,439,0,0,0,2019-01-02,2019-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2019,55063,3882,3882,3882,0,0,0,2019-01-01,2019-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2019,55065,575,575,575,0,0,0,2019-01-02,2019-12-30,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2019,55067,455,455,455,0,0,0,2019-01-01,2019-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2019,55069,784,784,784,0,0,0,2019-01-02,2019-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2019,55071,2329,2329,2329,0,0,0,2019-01-01,2019-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2019,55073,3470,3470,3470,0,0,0,2019-01-01,2019-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2019,55075,997,997,997,0,0,0,2019-01-01,2019-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2019,55077,396,396,396,0,0,0,2019-01-01,2019-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2019,55078,27,27,27,0,0,0,2019-01-21,2019-11-30,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2019,55079,29594,29594,29594,0,0,0,2019-01-01,2019-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2019,55081,1426,1426,1426,0,0,0,2019-01-01,2019-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2019,55083,651,651,651,0,0,0,2019-01-02,2019-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2019,55085,972,972,972,0,0,0,2019-01-01,2019-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2019,55087,4692,4692,4692,0,0,0,2019-01-01,2019-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2019,55089,1843,1843,1843,0,0,0,2019-01-01,2019-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2019,55091,105,105,105,0,0,0,2019-01-04,2019-12-30,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2019,55093,619,619,619,0,0,0,2019-01-02,2019-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2019,55095,596,596,596,0,0,0,2019-01-01,2019-12-30,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2019,55097,1626,1626,1626,0,0,0,2019-01-01,2019-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2019,55099,188,188,188,0,0,0,2019-01-02,2019-12-25,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2019,55101,5172,5172,5172,0,0,0,2019-01-01,2019-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2019,55103,461,461,461,0,0,0,2019-01-02,2019-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2019,55105,4346,4346,4346,0,0,0,2019-01-01,2019-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2019,55107,205,205,205,0,0,0,2019-01-02,2019-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2019,55109,2523,2523,2523,0,0,0,2019-01-01,2019-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2019,55111,1851,1851,1851,0,0,0,2019-01-01,2019-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2019,55113,305,305,305,0,0,0,2019-01-03,2019-12-30,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2019,55115,1547,1547,1547,0,0,0,2019-01-01,2019-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2019,55117,3028,3028,3028,0,0,0,2019-01-01,2019-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2019,55119,391,391,391,0,0,0,2019-01-01,2019-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2019,55121,582,582,582,0,0,0,2019-01-03,2019-12-30,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2019,55123,824,824,824,0,0,0,2019-01-02,2019-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2019,55125,543,543,543,0,0,0,2019-01-01,2019-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2019,55127,2332,2332,2332,0,0,0,2019-01-01,2019-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2019,55129,356,356,356,0,0,0,2019-01-02,2019-12-30,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2019,55131,3548,3548,3548,0,0,0,2019-01-01,2019-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2019,55133,8681,8681,8681,0,0,0,2019-01-01,2019-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2019,55135,1251,1251,1251,0,0,0,2019-01-01,2019-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2019,55137,585,585,585,0,0,0,2019-01-01,2019-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2019,55139,4216,4216,4216,0,0,0,2019-01-01,2019-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2019,55141,1450,1450,1450,0,0,0,2019-01-01,2019-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2020,55001,371,371,371,0,0,0,2020-01-01,2020-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2020,55003,244,244,244,0,0,0,2020-01-02,2020-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2020,55005,708,708,708,0,0,0,2020-01-01,2020-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2020,55007,277,277,277,0,0,0,2020-01-01,2020-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2020,55009,2886,2886,2886,0,0,0,2020-01-01,2020-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2020,55011,250,250,250,0,0,0,2020-01-02,2020-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2020,55013,254,254,254,0,0,0,2020-01-02,2020-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2020,55015,710,710,710,0,0,0,2020-01-01,2020-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2020,55017,1172,1172,1172,0,0,0,2020-01-01,2020-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2020,55019,555,555,555,0,0,0,2020-01-01,2020-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2020,55021,1379,1379,1379,0,0,0,2020-01-01,2020-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2020,55023,273,273,273,0,0,0,2020-01-01,2020-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2020,55025,7970,7970,7970,0,0,0,2020-01-01,2020-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2020,55027,1539,1539,1539,0,0,0,2020-01-01,2020-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2020,55029,698,698,698,0,0,0,2020-01-01,2020-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2020,55031,672,672,672,0,0,0,2020-01-01,2020-12-30,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2020,55033,637,637,637,0,0,0,2020-01-01,2020-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2020,55035,1950,1950,1950,0,0,0,2020-01-01,2020-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2020,55037,82,82,82,0,0,0,2020-01-05,2020-12-26,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2020,55039,2326,2326,2326,0,0,0,2020-01-01,2020-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2020,55041,174,174,174,0,0,0,2020-01-04,2020-12-29,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2020,55043,1191,1191,1191,0,0,0,2020-01-01,2020-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2020,55045,753,753,753,0,0,0,2020-01-01,2020-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2020,55047,338,338,338,0,0,0,2020-01-01,2020-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2020,55049,468,468,468,0,0,0,2020-01-01,2020-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2020,55051,89,89,89,0,0,0,2020-01-03,2020-12-30,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2020,55053,506,506,506,0,0,0,2020-01-01,2020-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
