alert_id,sent_utc,fips,state_fips,msg_type,event_code,event_text,matched_keyword,mentioned_age
51eb66a6-6de0-42e8-8d58-164b5cbe2602,2023-04-02 17:37:35+00:00,06111,06,Cancel,LEW,Law Enforcement Warning,silver alert,
d2d764f3-cd9b-4cba-8965-7e648fdb6f01,2023-04-04 01:23:07+00:00,40037,40,Alert,CEM,Civil Emergency Message,missing endangered,
c52b5e30-7af3-4ac8-8830-a032e3eac8c9,2023-04-07 00:05:40+00:00,06065,06,Alert,LEW,Law Enforcement Warning,silver alert,
c52b5e30-7af3-4ac8-8830-a032e3eac8c9,2023-04-07 00:05:40+00:00,06071,06,Alert,LEW,Law Enforcement Warning,silver alert,
021b6269-b0e6-4d38-9b2f-a957055d55b3,2023-04-07 00:59:05+00:00,06065,06,Cancel,LEW,Law Enforcement Warning,silver alert,
021b6269-b0e6-4d38-9b2f-a957055d55b3,2023-04-07 00:59:05+00:00,06071,06,Cancel,LEW,Law Enforcement Warning,silver alert,
d778f9ef-eb9b-430b-a923-32ebda33fae4,2023-04-09 00:36:35+00:00,55000,55,Alert,LEW,Law Enforcement Warning,silver alert,
dff2438e-a611-4755-bb8b-797df90ff34d,2023-04-09 02:03:20+00:00,55000,55,Cancel,LEW,Law Enforcement Warning,silver alert,
3f84fd29-fb77-4829-9af3-74633f2bfedd,2023-04-09 11:22:25+00:00,01125,01,Alert,LAE,Local Area Emergency,missing elderly,60.0
381e935b-07e9-4727-b2e7-9c306925464e,2023-04-12 02:15:04+00:00,16001,16,Alert,LEW,Law Enforcement Warning,endangered missing,72.0
4b0c12be-ee13-4635-aa0a-fafb1132389f,2023-04-12 02:46:58+00:00,16000,16,Alert,LEW,Law Enforcement Warning,endangered missing,72.0
f734fcde-4ce9-4ed3-850e-16be294ee5eb,2023-04-12 13:45:05+00:00,55000,55,Alert,LEW,Law Enforcement Warning,silver alert,
77b8294a-f1e6-4bba-a624-7e429bc6a04d,2023-04-12 14:21:20+00:00,55000,55,Cancel,LEW,Law Enforcement Warning,silver alert,
c768ae57-aa88-4495-b2bc-cdbc91e27592,2023-04-16 21:14:05+00:00,06037,06,Alert,LEW,Law Enforcement Warning,silver alert,
04b07e91-a594-49c1-9af4-cce77be1af7e,2023-04-16 21:35:20+00:00,06037,06,Cancel,LEW,Law Enforcement Warning,silver alert,
f7494136-2cb3-4e64-b982-e89a4a62a2f4,2023-04-22 19:44:35+00:00,06037,06,Alert,LEW,Law Enforcement Warning,endangered missing,
97f5c3bd-123d-49d1-ab06-f9c898955dd7,2023-04-25 03:12:39+00:00,21239,21,Alert,LAE,Golden Alert Jane Elizabeth Zwick,golden alert,
d52fb091-2d6f-4d8a-aca9-3e6539a9448f,2023-04-26 01:54:45+00:00,40049,40,Alert,CEM,Civil Emergency Message,missing endangered,
804858f8-7014-4a5b-89b3-f1c3fb3fdad5,2023-04-26 15:29:28+00:00,21001,21,Alert,LAE,Local Area Emergency Warning,golden alert,59.0
804858f8-7014-4a5b-89b3-f1c3fb3fdad5,2023-04-26 15:29:28+00:00,21087,21,Alert,LAE,Local Area Emergency Warning,golden alert,59.0
804858f8-7014-4a5b-89b3-f1c3fb3fdad5,2023-04-26 15:29:28+00:00,21169,21,Alert,LAE,Local Area Emergency Warning,golden alert,59.0
35b84a49-2e1c-42bf-88ae-904ba64f4485,2023-04-26 15:31:49+00:00,21001,21,Alert,LAE,Local Area Emergency Warning,golden alert,59.0
35b84a49-2e1c-42bf-88ae-904ba64f4485,2023-04-26 15:31:49+00:00,21087,21,Alert,LAE,Local Area Emergency Warning,golden alert,59.0
35b84a49-2e1c-42bf-88ae-904ba64f4485,2023-04-26 15:31:49+00:00,21169,21,Alert,LAE,Local Area Emergency Warning,golden alert,59.0
d91e9661-008b-4ba6-a8c9-ae9d2a8601c7,2023-05-01 15:21:22+00:00,40000,40,Alert,CEM,Civil Emergency Message,missing endangered,
b232e953-d301-40cf-9f41-f950bc4c337c,2023-05-02 14:55:15+00:00,06037,06,Alert,LEW,Law Enforcement Warning,silver alert,
114e5089-6e4d-496a-b757-9f98e5116ca9,2023-05-03 20:43:00+00:00,06065,06,Alert,LEW,Law Enforcement Warning,silver alert,
114e5089-6e4d-496a-b757-9f98e5116ca9,2023-05-03 20:43:00+00:00,06071,06,Alert,LEW,Law Enforcement Warning,silver alert,
05f0e215-2068-4199-9c32-ff3e281637a8,2023-05-05 01:36:25+00:00,06067,06,Alert,LEW,Law Enforcement Warning,silver alert,
ae8abe1e-6816-45e6-8478-554d29fda3e0,2023-05-05 02:42:55+00:00,06067,06,Cancel,LEW,Law Enforcement Warning,silver alert,
dab6bc18-79ac-421c-af05-6602774979b1,2023-05-11 01:51:05+00:00,18003,18,Alert,LEW,Law Enforcement Warning,missing endangered,
5ea79332-ebc5-4142-8bba-9a1bd1909e1c,2023-05-13 13:42:02+00:00,50003,50,Alert,LEW,Law Enforcement Warning,missing vulnerable,72.0
6625f1cf-17c5-4567-94ae-b8f5bb66e0b6,2023-05-18 16:11:20+00:00,06085,06,Alert,LEW,Law Enforcement Warning,silver alert,
4897d521-1652-4fb7-a29d-f71b5f3651c1,2023-05-19 18:35:00+00:00,12031,12,Alert,CEM,Civil Emergency Message,missing endangered,94.0
cb2c9f45-9e4a-4b91-aaec-b9b966273d7f,2023-05-19 19:49:09+00:00,40027,40,Alert,CEM,Civil Emergency Message,endangered missing,
cb2c9f45-9e4a-4b91-aaec-b9b966273d7f,2023-05-19 19:49:09+00:00,40093,40,Alert,CEM,Civil Emergency Message,endangered missing,
cb2c9f45-9e4a-4b91-aaec-b9b966273d7f,2023-05-19 19:49:09+00:00,40109,40,Alert,CEM,Civil Emergency Message,endangered missing,
cb2c9f45-9e4a-4b91-aaec-b9b966273d7f,2023-05-19 19:49:09+00:00,40125,40,Alert,CEM,Civil Emergency Message,endangered missing,
2e01c09e-6829-44bf-bb09-99920a3b07e3,2023-05-19 20:00:40+00:00,12031,12,Cancel,CEM,Civil Emergency Message,missing endangered,94.0
7575977f-6eed-4f00-87af-40970a7fd916,2023-05-21 03:22:50+00:00,40071,40,Alert,CEM,Civil Emergency Message,missing endangered,
7575977f-6eed-4f00-87af-40970a7fd916,2023-05-21 03:22:50+00:00,40103,40,Alert,CEM,Civil Emergency Message,missing endangered,
7575977f-6eed-4f00-87af-40970a7fd916,2023-05-21 03:22:50+00:00,40113,40,Alert,CEM,Civil Emergency Message,missing endangered,
a2c83f17-97ca-48c7-846d-97bef911018c,2023-05-21 23:41:02+00:00,40101,40,Alert,CEM,Civil Emergency Message,missing endangered,
bad476b7-7dcd-4550-9948-bd0527a522ec,2023-05-25 13:45:56+00:00,50023,50,Alert,LEW,Law Enforcement Warning,missing vulnerable,77.0
6607d62d-7947-42b7-9bb5-42fdc66d56ce,2023-05-25 14:44:16+00:00,40065,40,Alert,CEM,Civil Emergency Message,missing endangered,
20fa3b9b-e93d-4ef8-86fa-ff066a2d880a,2023-05-25 21:25:15+00:00,06037,06,Alert,LEW,Law Enforcement Warning,silver alert,
20fa3b9b-e93d-4ef8-86fa-ff066a2d880a,2023-05-25 21:25:15+00:00,06059,06,Alert,LEW,Law Enforcement Warning,silver alert,
20fa3b9b-e93d-4ef8-86fa-ff066a2d880a,2023-05-25 21:25:15+00:00,06071,06,Alert,LEW,Law Enforcement Warning,silver alert,
5c915716-ddcd-47f5-9e6c-4eda72029ddc,2023-05-25 21:27:31+00:00,16000,16,Alert,LAE,Local Area Emergency,endangered missing,
9250f89e-2dda-47d8-a99b-2a8e1f00206b,2023-05-26 14:31:59+00:00,18003,18,Alert,LAE,Local Area Emergency,missing endangered,32.0
20fab4e6-2d7d-4876-8483-6a6ad2951465,2023-05-26 20:50:04+00:00,18003,18,Alert,LEW,Law Enforcement Warning,endangered missing,74.0
9e41c28a-d59a-421b-a2c4-564fb67f71bf,2023-05-26 20:55:29+00:00,18003,18,Alert,LEW,Law Enforcement Warning,missing endangered,74.0
fa5f3d66-1a66-4005-b286-f9afd1f39b0e,2023-05-26 21:34:15+00:00,18003,18,Alert,LEW,Law Enforcement Warning,missing endangered,74.0
1d5962c4-6ecd-49c3-ac46-0853af0ecf71,2023-05-26 22:23:25+00:00,06037,06,Alert,LEW,Law Enforcement Warning,silver alert,
d2d1d73f-5d1c-4409-bab5-517d1c14edb3,2023-05-27 20:07:50+00:00,38000,38,Alert,CEM,Civil Emergency Message,silver alert,70.0
6c04decd-14c1-4e74-ad7f-3ff42de8d59f,2023-05-29 17:23:30+00:00,55000,55,Alert,LEW,Law Enforcement Warning,silver alert,
63db4241-b492-4d82-9d12-e9fa2cd1f845,2023-05-29 18:04:20+00:00,55000,55,Cancel,LEW,Law Enforcement Warning,silver alert,
1246b11f-cf71-44ce-b655-5bc07fed52e4,2023-05-30 20:13:35+00:00,36009,36,Alert,LAE,Local Area Emergency,missing senior,85.0
ad056b9b-8112-4ecc-8281-e30a72785790,2023-05-31 15:29:24+00:00,18003,18,Alert,LAE,Local Area Emergency,missing endangered,82.0
1f0766f3-81eb-48ac-93a9-b553e4199fc8,2023-06-01 07:25:49+00:00,40131,40,Alert,CEM,Civil Emergency Message,missing endangered,
1f0766f3-81eb-48ac-93a9-b553e4199fc8,2023-06-01 07:25:49+00:00,40143,40,Alert,CEM,Civil Emergency Message,missing endangered,
1f0766f3-81eb-48ac-93a9-b553e4199fc8,2023-06-01 07:25:49+00:00,40145,40,Alert,CEM,Civil Emergency Message,missing endangered,
ae266e8d-926d-40d8-8679-bcd1812bd86f,2023-06-01 18:40:35+00:00,06037,06,Alert,LEW,Law Enforcement Warning,silver alert,
e7f820d1-e74a-4349-99db-cfecd88c7e29,2023-06-01 19:57:00+00:00,06037,06,Alert,LEW,Law Enforcement Warning,silver alert,
8a1e28a1-db11-474a-a343-f6ecaa9eef4e,2023-06-03 08:33:00+00:00,21151,21,Alert,LAE,LOCAL AREA EMERGENCY,golden alert,43.0
22733e6a-7b2c-4fa5-ba06-6219366c48c2,2023-06-03 11:39:32+00:00,21151,21,Alert,CEM,Civil Emergency Message,golden alert,43.0
a726a5a7-e1df-48c5-bc29-5589eea3f337,2023-06-03 17:20:17+00:00,16019,16,Alert,LAE,Local Area Emergency Warning,missing endangered,14.0
07ee3453-feb0-4133-99fe-14063852a3b3,2023-06-03 18:12:15+00:00,16000,16,Alert,LEW,Law Enforcement Warning,endangered missing,14.0
07ee3453-feb0-4133-99fe-14063852a3b3,2023-06-03 18:12:15+00:00,16019,16,Alert,LEW,Law Enforcement Warning,endangered missing,14.0
ec853032-6508-49e7-b862-28523492cb26,2023-06-03 18:24:09+00:00,16019,16,Update,LAE,Local Area Emergency Warning,missing endangered,14.0
e319e3b3-b27d-40a4-abe7-e55d2a5cf4c7,2023-06-08 20:47:40+00:00,55000,55,Alert,LEW,Law Enforcement Warning,silver alert,
14413c66-4b0d-4917-aa10-624729e32a29,2023-06-08 21:01:20+00:00,55000,55,Cancel,LEW,Law Enforcement Warning,silver alert,
8c4b3c79-e755-432a-9e71-4fc5cf9209e7,2023-06-10 01:30:10+00:00,06037,06,Alert,LEW,Law Enforcement Warning,silver alert,
e4d94926-ad43-465a-b233-d95886e84e9d,2023-06-11 04:56:41+00:00,21077,21,Alert,CEM,Civil Emergency Message,golden alert,79.0
0382e10b-d545-4fdd-a167-ba18893d5f47,2023-06-11 14:46:40+00:00,55000,55,Alert,LEW,Law Enforcement Warning,silver alert,
186d3e7d-2c48-4ce6-9a9e-899db63984e8,2023-06-11 22:16:30+00:00,06075,06,Alert,LEW,Law Enforcement Warning,silver alert,
186d3e7d-2c48-4ce6-9a9e-899db63984e8,2023-06-11 22:16:30+00:00,06081,06,Alert,LEW,Law Enforcement Warning,silver alert,
186d3e7d-2c48-4ce6-9a9e-899db63984e8,2023-06-11 22:16:30+00:00,06085,06,Alert,LEW,Law Enforcement Warning,silver alert,
d72f6936-2ee2-4fe7-9822-37e2b48f9b7f,2023-06-11 23:34:10+00:00,06075,06,Cancel,LEW,Law Enforcement Warning,silver alert,
d72f6936-2ee2-4fe7-9822-37e2b48f9b7f,2023-06-11 23:34:10+00:00,06081,06,Cancel,LEW,Law Enforcement Warning,silver alert,
d72f6936-2ee2-4fe7-9822-37e2b48f9b7f,2023-06-11 23:34:10+00:00,06085,06,Cancel,LEW,Law Enforcement Warning,silver alert,
b50ffea4-949a-4354-b3a9-48ca48bf4e28,2023-06-12 01:35:40+00:00,55000,55,Cancel,LEW,Law Enforcement Warning,silver alert,
edbcbfd3-f814-42e9-b9b5-79a7d246d849,2023-06-12 01:35:45+00:00,36009,36,Alert,LAE,Local Area Emergency,missing endangered,90.0
b39f75e2-73d0-42bf-8726-be564dfcd3f7,2023-06-12 02:23:25+00:00,36009,36,Cancel,LAE,Local Area Emergency,missing endangered,
c7e821a0-abba-4ad2-8f67-7319e134c01e,2023-06-12 02:43:20+00:00,36009,36,Alert,LAE,Local Area Emergency,missing elderly,
bfdf4e81-e59d-4b6b-88ca-f04685c07957,2023-06-12 02:53:20+00:00,36009,36,Cancel,LAE,Local Area Emergency,missing elderly,
e61ae07f-ddfb-4734-a6ed-b34a8bec851d,2023-06-12 15:57:35+00:00,06085,06,Alert,LEW,Law Enforcement Warning,silver alert,
a217b6c7-68ef-4202-a9dd-50d62328be8f,2023-06-15 23:12:40+00:00,38000,38,Alert,CEM,Civil Emergency Message,silver alert,84.0
0c38f8d3-a777-4287-b0a7-2f1954eb8281,2023-06-16 03:23:51+00:00,16000,16,Cancel,LAE,Local Area Emergency,endangered missing,73.0
c20cb126-527b-477f-8305-ee2eebfa6c68,2023-06-16 15:10:10+00:00,06001,06,Alert,LEW,Law Enforcement Warning,silver alert,
f17ebcd5-88b0-45c3-974a-29db0d4dcef7,2023-06-19 21:08:25+00:00,06029,06,Alert,LEW,Law Enforcement Warning,silver alert,
20c0b210-3ed3-4f55-aee8-6306f229a24d,2023-06-23 15:41:03+00:00,40000,40,Alert,CEM,Civil Emergency Message,missing endangered,9.0
554f25ce-1a4c-4b91-9e5e-540d213d6193,2023-06-23 18:11:36+00:00,40000,40,Cancel,CEM,Civil Emergency Message,missing endangered,
81c0fe9b-ee01-4fdc-8631-460ce59042df,2023-06-24 00:59:05+00:00,12031,12,Alert,LAE,Local Area Emergency,missing endangered,76.0
f4b08ffe-782a-4041-a783-e83dc19b7e4e,2023-06-24 01:08:50+00:00,12031,12,Cancel,LAE,Local Area Emergency,missing endangered,76.0
34bab269-9232-40f2-af03-9d50f653e8ca,2023-06-30 18:34:48+00:00,40121,40,Alert,CEM,Civil Emergency Message,endangered missing,
25fa3a12-bb67-4a58-8c57-fdcccfe2cfdb,2023-07-03 21:24:40+00:00,06037,06,Alert,LEW,Law Enforcement Warning,endangered missing,
48e3c5e8-f242-4a2e-8b56-e9b5ba69b398,2023-07-03 22:39:00+00:00,06037,06,Cancel,LEW,Law Enforcement Warning,endangered missing,
94679405-cee4-45e1-ac52-1283cc0706b3,2023-07-07 06:18:48+00:00,18003,18,Alert,LAE,Local Area Emergency,missing endangered,
2b552446-5286-4b6b-a56d-a8b285779cbb,2023-07-11 00:41:35+00:00,55000,55,Alert,LEW,Law Enforcement Warning,silver alert,
c4193e45-6d8c-42ba-aebe-2bcb9d6b5013,2023-07-11 01:35:05+00:00,55000,55,Cancel,LEW,Law Enforcement Warning,silver alert,
2c1bbf3c-df12-4ca4-abe2-d0b1c503e64c,2023-07-11 16:36:00+00:00,38013,38,Alert,CEM,Civil Emergency Message,silver alert,
2c1bbf3c-df12-4ca4-abe2-d0b1c503e64c,2023-07-11 16:36:00+00:00,38025,38,Alert,CEM,Civil Emergency Message,silver alert,
2c1bbf3c-df12-4ca4-abe2-d0b1c503e64c,2023-07-11 16:36:00+00:00,38053,38,Alert,CEM,Civil Emergency Message,silver alert,
2c1bbf3c-df12-4ca4-abe2-d0b1c503e64c,2023-07-11 16:36:00+00:00,38055,38,Alert,CEM,Civil Emergency Message,silver alert,
2c1bbf3c-df12-4ca4-abe2-d0b1c503e64c,2023-07-11 16:36:00+00:00,38057,38,Alert,CEM,Civil Emergency Message,silver alert,
2c1bbf3c-df12-4ca4-abe2-d0b1c503e64c,2023-07-11 16:36:00+00:00,38061,38,Alert,CEM,Civil Emergency Message,silver alert,
2c1bbf3c-df12-4ca4-abe2-d0b1c503e64c,2023-07-11 16:36:00+00:00,38075,38,Alert,CEM,Civil Emergency Message,silver alert,
2c1bbf3c-df12-4ca4-abe2-d0b1c503e64c,2023-07-11 16:36:00+00:00,38101,38,Alert,CEM,Civil Emergency Message,silver alert,
2c1bbf3c-df12-4ca4-abe2-d0b1c503e64c,2023-07-11 16:36:00+00:00,38105,38,Alert,CEM,Civil Emergency Message,silver alert,
97434fad-9918-4d9c-b0f9-446e2e259e3a,2023-07-11 16:42:55+00:00,38013,38,Alert,CEM,Civil Emergency Message,silver alert,
97434fad-9918-4d9c-b0f9-446e2e259e3a,2023-07-11 16:42:55+00:00,38025,38,Alert,CEM,Civil Emergency Message,silver alert,
97434fad-9918-4d9c-b0f9-446e2e259e3a,2023-07-11 16:42:55+00:00,38053,38,Alert,CEM,Civil Emergency Message,silver alert,
97434fad-9918-4d9c-b0f9-446e2e259e3a,2023-07-11 16:42:55+00:00,38055,38,Alert,CEM,Civil Emergency Message,silver alert,
97434fad-9918-4d9c-b0f9-446e2e259e3a,2023-07-11 16:42:55+00:00,38057,38,Alert,CEM,Civil Emergency Message,silver alert,
97434fad-9918-4d9c-b0f9-446e2e259e3a,2023-07-11 16:42:55+00:00,38061,38,Alert,CEM,Civil Emergency Message,silver alert,
97434fad-9918-4d9c-b0f9-446e2e259e3a,2023-07-11 16:42:55+00:00,38075,38,Alert,CEM,Civil Emergency Message,silver alert,
97434fad-9918-4d9c-b0f9-446e2e259e3a,2023-07-11 16:42:55+00:00,38101,38,Alert,CEM,Civil Emergency Message,silver alert,
97434fad-9918-4d9c-b0f9-446e2e259e3a,2023-07-11 16:42:55+00:00,38105,38,Alert,CEM,Civil Emergency Message,silver alert,
453f1e62-2867-4682-b16d-07b57945ebdd,2023-07-11 21:27:46+00:00,47003,47,Alert,LAE,Local Area Emergency,silver alert,
6ebe5e0b-223e-4421-85e3-b9e0a614e221,2023-07-11 21:50:40+00:00,47117,47,Alert,LAE,Local Area Emergency,dementia,83.0
cf2756d7-d042-41af-a111-638775b37d23,2023-07-12 17:16:54+00:00,56013,56,Alert,LAE,Local Area Emergency,dementia,
35d66a7a-302a-46e2-bd33-8f63bcbdd921,2023-07-12 17:39:25+00:00,56013,56,Cancel,LAE,Local Area Emergency,dementia,
b976b1d5-8049-4c43-a1c8-8b0b8e537d39,2023-07-13 19:39:42+00:00,18003,18,Alert,LEW,Law Enforcement Warning,missing endangered,21.0
198dccbb-e00a-4a94-8bc2-70ee13f18011,2023-07-20 23:44:27+00:00,16021,16,Alert,LEW,Law Enforcement Warning,endangered missing,
717026e8-3027-4eca-a108-8fc320705857,2023-07-23 12:31:25+00:00,12031,12,Alert,CEM,Civil Emergency Message,missing endangered,16.0
792f5a4c-7bdc-4919-ba14-1d293197c2b0,2023-07-23 18:55:15+00:00,38000,38,Alert,CEM,Civil Emergency Message,silver alert,56.0
f96c4207-a67c-49f3-b81e-3edd3a8633c9,2023-07-23 18:59:20+00:00,38000,38,Alert,CEM,Civil Emergency Message,silver alert,
479168d5-aef9-46fc-8738-e0154649b269,2023-07-25 13:32:05+00:00,55000,55,Alert,LEW,Law Enforcement Warning,silver alert,
bd25eacf-cbed-4d39-974a-eca7edd6caee,2023-07-25 13:54:20+00:00,55000,55,Cancel,LEW,Law Enforcement Warning,silver alert,
03d1c943-415c-40fa-a9ca-f36676bafe3f,2023-07-27 19:42:15+00:00,06059,06,Alert,LEW,Law Enforcement Warning,silver alert,
5e523bd2-7487-4923-9a88-696369eabfc4,2023-07-27 20:43:11+00:00,56013,56,Alert,LAE,Local Area Emergency,dementia,
51225ad3-ef70-4db1-b42a-cd2b82b92fa0,2023-07-27 20:52:05+00:00,56013,56,Update,LAE,Local Area Emergency,dementia,
17dbb732-a697-40ef-b633-5ad85449b3d9,2023-07-27 21:26:20+00:00,06059,06,Cancel,LEW,Law Enforcement Warning,silver alert,
2c9d0b46-1570-48b3-8427-4e272f5425a7,2023-07-27 23:36:55+00:00,56000,56,Update,LAE,Local Area Emergency,dementia,
38992934-493f-4a75-aed2-5bc8f08bfe53,2023-07-28 01:40:52+00:00,56000,56,Cancel,LAE,Local Area Emergency,dementia,
39aed676-a35c-4dc0-8fc5-9fc7715f67e4,2023-07-28 18:34:50+00:00,56000,56,Alert,LAE,Local Area Emergency,dementia,
06c25c89-37e0-4ec1-873f-aa56b3ef8480,2023-07-28 19:27:35+00:00,06029,06,Alert,LEW,Law Enforcement Warning,silver alert,
504ec3b1-04c8-4f58-8251-34e75573cda1,2023-07-28 23:33:15+00:00,56000,56,Cancel,LAE,Local Area Emergency,dementia,
4310e6f7-2d59-4f20-a0c7-b7876a592474,2023-07-29 17:21:00+00:00,06037,06,Alert,LEW,Law Enforcement Warning,endangered missing,
dff31f57-70a7-4c3d-97c5-bfddc2e3ab67,2023-07-29 18:47:25+00:00,06037,06,Cancel,LEW,Law Enforcement Warning,endangered missing,
79994f0a-842a-4f7c-8301-92812d208892,2023-07-29 22:19:36+00:00,40000,40,Alert,CEM,Civil Emergency Message,missing endangered,
4022ea72-c94d-4415-8da5-a2fafa68c0c1,2023-07-30 01:10:25+00:00,55000,55,Alert,LEW,Law Enforcement Warning,silver alert,
8a9bac0d-65bc-4cca-a2b8-4b7c69c5bd8d,2023-07-30 01:58:40+00:00,55000,55,Cancel,LEW,Law Enforcement Warning,silver alert,
acc6598e-0c94-4cb8-ae3e-f7b357ac4774,2023-07-31 18:38:32+00:00,18089,18,Alert,LEW,Silver Alert - Davion Blakes - Age 15,silver alert,12.0
707f6e21-b174-41b1-b842-41a4f11c6971,2023-08-01 21:05:20+00:00,06031,06,Alert,LEW,Law Enforcement Warning,silver alert,
4619c33a-b057-470b-9d99-ecd9fcf6151c,2023-08-01 21:34:35+00:00,06031,06,Cancel,LEW,Law Enforcement Warning,silver alert,
ea3f3f2a-3c2f-4f6b-b920-f0e7812b7403,2023-08-01 21:50:25+00:00,06031,06,Alert,LEW,Law Enforcement Warning,silver alert,
17e3ed61-d606-4978-85b4-454b2c420b3f,2023-08-01 22:45:45+00:00,06031,06,Cancel,LEW,Law Enforcement Warning,silver alert,
98453539-770c-4240-9aa2-3450440c58ef,2023-08-03 23:14:54+00:00,40097,40,Alert,CEM,Civil Emergency Message,missing endangered,
0d5d6433-226b-4cc4-9cef-06086fc0107a,2023-08-04 03:23:30+00:00,06037,06,Alert,LEW,Law Enforcement Warning,endangered missing,
f83b2b54-900d-493f-8809-8dd14d253257,2023-08-06 13:46:50+00:00,55000,55,Alert,LEW,Law Enforcement Warning,silver alert,
3ea92ada-ffe4-4b4d-a29c-dfa2d9969def,2023-08-06 17:19:00+00:00,55000,55,Cancel,LEW,Law Enforcement Warning,silver alert,
0a5e2d25-c336-4dbe-9c36-4fdb664592dc,2023-08-06 19:01:15+00:00,55000,55,Alert,LEW,Law Enforcement Warning,silver alert,
927a804e-2941-4598-8013-f28efce5767b,2023-08-06 19:24:10+00:00,55000,55,Cancel,LEW,Law Enforcement Warning,silver alert,
3079ca09-f128-4672-98c7-380f43f3af07,2023-08-06 19:26:30+00:00,12031,12,Alert,CEM,Civil Emergency Message,missing endangered,19.0
dcd36c19-d511-478f-8dc2-44588e0f33e9,2023-08-06 20:03:21+00:00,12031,12,Cancel,CEM,Civil Emergency Message,missing endangered,19.0
264a81dc-2182-44c2-8a90-72d9ede01c18,2023-08-08 00:34:08+00:00,06063,06,Alert,LAE,Local Area Emergency,dementia,72.0
a593c044-a3b0-479d-9fee-22185bb69e99,2023-08-09 03:14:35+00:00,06085,06,Alert,LEW,Law Enforcement Warning,silver alert,
81795537-dfdc-4a6d-8e4d-6b87b4f63b6a,2023-08-09 23:15:48+00:00,55133,55,Alert,LEW,Law Enforcement Warning,missing elderly,
ad271929-6c00-44e0-a40e-d46785075c6e,2023-08-09 23:17:27+00:00,55133,55,Update,LEW,Law Enforcement Warning,missing elderly,
03cf8137-e9fc-4267-87bb-23a2a448167e,2023-08-11 05:01:08+00:00,16049,16,Alert,LAE,Local Area Emergency,endangered missing,12.0
03cf8137-e9fc-4267-87bb-23a2a448167e,2023-08-11 05:01:08+00:00,16061,16,Alert,LAE,Local Area Emergency,endangered missing,12.0
321cb1db-de95-4746-bb87-d629cac5c743,2023-08-11 05:30:17+00:00,16049,16,Cancel,LAE,Local Area Emergency,endangered missing,12.0
321cb1db-de95-4746-bb87-d629cac5c743,2023-08-11 05:30:17+00:00,16061,16,Cancel,LAE,Local Area Emergency,endangered missing,12.0
aff49dd7-f2bb-472d-a7c8-b8394a5b059b,2023-08-12 16:13:31+00:00,40031,40,Alert,CEM,Civil Emergency Message,endangered missing,23.0
0a06167d-a0f0-439f-8598-371d1dfdd3ef,2023-08-13 19:38:55+00:00,55000,55,Alert,LEW,Law Enforcement Warning,silver alert,
86dd3e55-fc78-4034-91ea-96767c8a30cf,2023-08-14 02:15:05+00:00,55000,55,Cancel,LEW,Law Enforcement Warning,silver alert,
fdcd750b-9542-4a4b-83da-8f591ba85103,2023-08-16 17:02:00+00:00,06037,06,Alert,LEW,Law Enforcement Warning,silver alert,
fdcd750b-9542-4a4b-83da-8f591ba85103,2023-08-16 17:02:00+00:00,06059,06,Alert,LEW,Law Enforcement Warning,silver alert,
7d5f09ee-5560-4ac3-9a4d-0b910b48ebfa,2023-08-17 20:35:56+00:00,40000,40,Alert,CEM,Civil Emergency Message,missing endangered,12.0
850d7b30-03ac-480d-af76-9f6fb179fab6,2023-08-17 21:34:20+00:00,55000,55,Alert,LEW,Law Enforcement Warning,silver alert,
05bc24de-5d2d-4283-91df-9567374b4745,2023-08-17 23:59:45+00:00,55000,55,Cancel,LEW,Law Enforcement Warning,silver alert,
69acaa5d-41c6-4955-8ee5-a6992a6cb825,2023-08-18 12:00:12+00:00,40027,40,Alert,CEM,Civil Emergency Message,missing endangered,23.0
66d5acc3-aead-4f88-ae95-cc03920ed5aa,2023-08-18 22:29:07+00:00,40005,40,Alert,CEM,Civil Emergency Message,missing endangered,14.0
66d5acc3-aead-4f88-ae95-cc03920ed5aa,2023-08-18 22:29:07+00:00,40013,40,Alert,CEM,Civil Emergency Message,missing endangered,14.0
66d5acc3-aead-4f88-ae95-cc03920ed5aa,2023-08-18 22:29:07+00:00,40019,40,Alert,CEM,Civil Emergency Message,missing endangered,14.0
66d5acc3-aead-4f88-ae95-cc03920ed5aa,2023-08-18 22:29:07+00:00,40027,40,Alert,CEM,Civil Emergency Message,missing endangered,14.0
66d5acc3-aead-4f88-ae95-cc03920ed5aa,2023-08-18 22:29:07+00:00,40029,40,Alert,CEM,Civil Emergency Message,missing endangered,14.0
66d5acc3-aead-4f88-ae95-cc03920ed5aa,2023-08-18 22:29:07+00:00,40031,40,Alert,CEM,Civil Emergency Message,missing endangered,14.0
66d5acc3-aead-4f88-ae95-cc03920ed5aa,2023-08-18 22:29:07+00:00,40033,40,Alert,CEM,Civil Emergency Message,missing endangered,14.0
66d5acc3-aead-4f88-ae95-cc03920ed5aa,2023-08-18 22:29:07+00:00,40035,40,Alert,CEM,Civil Emergency Message,missing endangered,14.0
66d5acc3-aead-4f88-ae95-cc03920ed5aa,2023-08-18 22:29:07+00:00,40037,40,Alert,CEM,Civil Emergency Message,missing endangered,14.0
66d5acc3-aead-4f88-ae95-cc03920ed5aa,2023-08-18 22:29:07+00:00,40049,40,Alert,CEM,Civil Emergency Message,missing endangered,14.0
